fecha,año,semana_epi,casos_dengue,temp,temp_max,temp_min,hum_esp,hum_rel,prec,dias_lluvia,vel_vi,vel_vi_max,vel_vi_min,uv,casos_dengue_lag_1,casos_dengue_lag_2,casos_dengue_lag_3,casos_dengue_lag_4,casos_dengue_lag_5,casos_dengue_lag_6,casos_dengue_lag_7,casos_dengue_lag_8,casos_dengue_lag_9,casos_dengue_lag_10,casos_dengue_lag_11,casos_dengue_lag_12,temp_lag_1,temp_lag_2,temp_lag_3,temp_lag_4,temp_lag_5,temp_lag_6,temp_lag_7,temp_lag_8,temp_lag_9,temp_lag_10,temp_lag_11,temp_lag_12,temp_max_lag_1,temp_max_lag_2,temp_max_lag_3,temp_max_lag_4,temp_max_lag_5,temp_max_lag_6,temp_max_lag_7,temp_max_lag_8,temp_max_lag_9,temp_max_lag_10,temp_max_lag_11,temp_max_lag_12,temp_min_lag_1,temp_min_lag_2,temp_min_lag_3,temp_min_lag_4,temp_min_lag_5,temp_min_lag_6,temp_min_lag_7,temp_min_lag_8,temp_min_lag_9,temp_min_lag_10,temp_min_lag_11,temp_min_lag_12,hum_esp_lag_1,hum_esp_lag_2,hum_esp_lag_3,hum_esp_lag_4,hum_esp_lag_5,hum_esp_lag_6,hum_esp_lag_7,hum_esp_lag_8,hum_esp_lag_9,hum_esp_lag_10,hum_esp_lag_11,hum_esp_lag_12,hum_rel_lag_1,hum_rel_lag_2,hum_rel_lag_3,hum_rel_lag_4,hum_rel_lag_5,hum_rel_lag_6,hum_rel_lag_7,hum_rel_lag_8,hum_rel_lag_9,hum_rel_lag_10,hum_rel_lag_11,hum_rel_lag_12,prec_lag_1,prec_lag_2,prec_lag_3,prec_lag_4,prec_lag_5,prec_lag_6,prec_lag_7,prec_lag_8,prec_lag_9,prec_lag_10,prec_lag_11,prec_lag_12,dias_lluvia_lag_1,dias_lluvia_lag_2,dias_lluvia_lag_3,dias_lluvia_lag_4,dias_lluvia_lag_5,dias_lluvia_lag_6,dias_lluvia_lag_7,dias_lluvia_lag_8,dias_lluvia_lag_9,dias_lluvia_lag_10,dias_lluvia_lag_11,dias_lluvia_lag_12,vel_vi_lag_1,vel_vi_lag_2,vel_vi_lag_3,vel_vi_lag_4,vel_vi_lag_5,vel_vi_lag_6,vel_vi_lag_7,vel_vi_lag_8,vel_vi_lag_9,vel_vi_lag_10,vel_vi_lag_11,vel_vi_lag_12,vel_vi_max_lag_1,vel_vi_max_lag_2,vel_vi_max_lag_3,vel_vi_max_lag_4,vel_vi_max_lag_5,vel_vi_max_lag_6,vel_vi_max_lag_7,vel_vi_max_lag_8,vel_vi_max_lag_9,vel_vi_max_lag_10,vel_vi_max_lag_11,vel_vi_max_lag_12,vel_vi_min_lag_1,vel_vi_min_lag_2,vel_vi_min_lag_3,vel_vi_min_lag_4,vel_vi_min_lag_5,vel_vi_min_lag_6,vel_vi_min_lag_7,vel_vi_min_lag_8,vel_vi_min_lag_9,vel_vi_min_lag_10,vel_vi_min_lag_11,vel_vi_min_lag_12,uv_lag_1,uv_lag_2,uv_lag_3,uv_lag_4,uv_lag_5,uv_lag_6,uv_lag_7,uv_lag_8,uv_lag_9,uv_lag_10,uv_lag_11,uv_lag_12
2021-09-19,2021,38,2,27.80428571428572,32.50714285714286,24.61,17.70285714285714,77.41428571428571,22.2,3,0.1242857142857143,0.2242857142857143,0.03285714285714286,2.508571428571428,1.0,6.0,6.0,5.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,28.69714285714286,28.90857142857143,29.28285714285715,27.46857142857143,27.76428571428571,29.67857142857143,29.36428571428572,29.47,31.35,30.38142857142858,30.25142857142857,29.47428571428571,34.31428571428571,34.57285714285714,35.39142857142857,31.95857142857142,32.84285714285714,34.68142857142858,34.99857142857143,35.58714285714286,37.44857142857143,36.40285714285714,36.56,35.36,24.77857142857143,24.89714285714286,24.86,24.36714285714286,24.22857142857143,25.7,25.56285714285714,24.87571428571428,26.52,25.77571428571429,25.66571428571428,25.16857142857143,17.31714285714286,16.31714285714286,16.57285714285714,17.60714285714286,16.65,16.23428571428571,16.65571428571429,16.43,17.07857142857143,16.56571428571429,16.59,16.17285714285714,72.55142857142857,67.67571428571429,67.33285714285714,78.20142857142856,73.39285714285714,64.21142857142857,67.45142857142856,67.11999999999999,62.89857142857143,63.64714285714285,64.65142857142857,65.54142857142857,29.96,16.04,8.62,29.68,31.21,0.3,7.37,12.98,9.5,12.8,5.720000000000001,11.06,5.0,2.0,4.0,4.0,4.0,0.0,4.0,2.0,3.0,2.0,2.0,2.0,0.1328571428571429,0.1457142857142857,0.1271428571428571,0.1214285714285714,0.1285714285714286,0.12,0.1228571428571429,0.1314285714285714,0.1142857142857143,0.1171428571428571,0.1085714285714286,0.1228571428571429,0.2314285714285715,0.2871428571428572,0.23,0.2071428571428571,0.2471428571428571,0.2028571428571428,0.2414285714285714,0.2457142857142857,0.2128571428571429,0.2171428571428571,0.2057142857142857,0.23,0.05,0.03571428571428571,0.03857142857142858,0.05,0.02857142857142857,0.04285714285714286,0.03428571428571429,0.04285714285714286,0.04,0.02571428571428571,0.03285714285714286,0.03999999999999999,2.422857142857143,2.424285714285714,2.31,2.358571428571428,2.675714285714286,2.627142857142857,2.605714285714286,2.121428571428571,2.378571428571429,2.412857142857143,2.62,2.425714285714286
2021-09-26,2021,39,5,28.13428571428571,32.82142857142857,24.85428571428572,17.15714285714285,73.37285714285714,1.8,0,0.1128571428571429,0.2057142857142857,0.04571428571428571,2.378571428571429,2.0,1.0,6.0,6.0,5.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,27.80428571428572,28.69714285714286,28.90857142857143,29.28285714285715,27.46857142857143,27.76428571428571,29.67857142857143,29.36428571428572,29.47,31.35,30.38142857142858,30.25142857142857,32.50714285714286,34.31428571428571,34.57285714285714,35.39142857142857,31.95857142857142,32.84285714285714,34.68142857142858,34.99857142857143,35.58714285714286,37.44857142857143,36.40285714285714,36.56,24.61,24.77857142857143,24.89714285714286,24.86,24.36714285714286,24.22857142857143,25.7,25.56285714285714,24.87571428571428,26.52,25.77571428571429,25.66571428571428,17.70285714285714,17.31714285714286,16.31714285714286,16.57285714285714,17.60714285714286,16.65,16.23428571428571,16.65571428571429,16.43,17.07857142857143,16.56571428571429,16.59,77.41428571428571,72.55142857142857,67.67571428571429,67.33285714285714,78.20142857142856,73.39285714285714,64.21142857142857,67.45142857142856,67.11999999999999,62.89857142857143,63.64714285714285,64.65142857142857,22.2,29.96,16.04,8.62,29.68,31.21,0.3,7.37,12.98,9.5,12.8,5.720000000000001,3.0,5.0,2.0,4.0,4.0,4.0,0.0,4.0,2.0,3.0,2.0,2.0,0.1242857142857143,0.1328571428571429,0.1457142857142857,0.1271428571428571,0.1214285714285714,0.1285714285714286,0.12,0.1228571428571429,0.1314285714285714,0.1142857142857143,0.1171428571428571,0.1085714285714286,0.2242857142857143,0.2314285714285715,0.2871428571428572,0.23,0.2071428571428571,0.2471428571428571,0.2028571428571428,0.2414285714285714,0.2457142857142857,0.2128571428571429,0.2171428571428571,0.2057142857142857,0.03285714285714286,0.05,0.03571428571428571,0.03857142857142858,0.05,0.02857142857142857,0.04285714285714286,0.03428571428571429,0.04285714285714286,0.04,0.02571428571428571,0.03285714285714286,2.508571428571428,2.422857142857143,2.424285714285714,2.31,2.358571428571428,2.675714285714286,2.627142857142857,2.605714285714286,2.121428571428571,2.378571428571429,2.412857142857143,2.62
2021-10-03,2021,40,3,27.89,32.47142857142857,24.80428571428572,18.37,79.2057142857143,68.62,6,0.1271428571428571,0.2371428571428572,0.05,2.031428571428571,5.0,2.0,1.0,6.0,6.0,5.0,3.0,1.0,0.0,1.0,2.0,0.0,28.13428571428571,27.80428571428572,28.69714285714286,28.90857142857143,29.28285714285715,27.46857142857143,27.76428571428571,29.67857142857143,29.36428571428572,29.47,31.35,30.38142857142858,32.82142857142857,32.50714285714286,34.31428571428571,34.57285714285714,35.39142857142857,31.95857142857142,32.84285714285714,34.68142857142858,34.99857142857143,35.58714285714286,37.44857142857143,36.40285714285714,24.85428571428572,24.61,24.77857142857143,24.89714285714286,24.86,24.36714285714286,24.22857142857143,25.7,25.56285714285714,24.87571428571428,26.52,25.77571428571429,17.15714285714285,17.70285714285714,17.31714285714286,16.31714285714286,16.57285714285714,17.60714285714286,16.65,16.23428571428571,16.65571428571429,16.43,17.07857142857143,16.56571428571429,73.37285714285714,77.41428571428571,72.55142857142857,67.67571428571429,67.33285714285714,78.20142857142856,73.39285714285714,64.21142857142857,67.45142857142856,67.11999999999999,62.89857142857143,63.64714285714285,1.8,22.2,29.96,16.04,8.62,29.68,31.21,0.3,7.37,12.98,9.5,12.8,0.0,3.0,5.0,2.0,4.0,4.0,4.0,0.0,4.0,2.0,3.0,2.0,0.1128571428571429,0.1242857142857143,0.1328571428571429,0.1457142857142857,0.1271428571428571,0.1214285714285714,0.1285714285714286,0.12,0.1228571428571429,0.1314285714285714,0.1142857142857143,0.1171428571428571,0.2057142857142857,0.2242857142857143,0.2314285714285715,0.2871428571428572,0.23,0.2071428571428571,0.2471428571428571,0.2028571428571428,0.2414285714285714,0.2457142857142857,0.2128571428571429,0.2171428571428571,0.04571428571428571,0.03285714285714286,0.05,0.03571428571428571,0.03857142857142858,0.05,0.02857142857142857,0.04285714285714286,0.03428571428571429,0.04285714285714286,0.04,0.02571428571428571,2.378571428571429,2.508571428571428,2.422857142857143,2.424285714285714,2.31,2.358571428571428,2.675714285714286,2.627142857142857,2.605714285714286,2.121428571428571,2.378571428571429,2.412857142857143
2021-10-10,2021,41,5,26.78571428571428,30.36714285714286,24.27,18.80714285714286,85.63857142857144,45.96,5,0.1428571428571428,0.2757142857142857,0.03,2.161428571428571,3.0,5.0,2.0,1.0,6.0,6.0,5.0,3.0,1.0,0.0,1.0,2.0,27.89,28.13428571428571,27.80428571428572,28.69714285714286,28.90857142857143,29.28285714285715,27.46857142857143,27.76428571428571,29.67857142857143,29.36428571428572,29.47,31.35,32.47142857142857,32.82142857142857,32.50714285714286,34.31428571428571,34.57285714285714,35.39142857142857,31.95857142857142,32.84285714285714,34.68142857142858,34.99857142857143,35.58714285714286,37.44857142857143,24.80428571428572,24.85428571428572,24.61,24.77857142857143,24.89714285714286,24.86,24.36714285714286,24.22857142857143,25.7,25.56285714285714,24.87571428571428,26.52,18.37,17.15714285714285,17.70285714285714,17.31714285714286,16.31714285714286,16.57285714285714,17.60714285714286,16.65,16.23428571428571,16.65571428571429,16.43,17.07857142857143,79.2057142857143,73.37285714285714,77.41428571428571,72.55142857142857,67.67571428571429,67.33285714285714,78.20142857142856,73.39285714285714,64.21142857142857,67.45142857142856,67.11999999999999,62.89857142857143,68.62,1.8,22.2,29.96,16.04,8.62,29.68,31.21,0.3,7.37,12.98,9.5,6.0,0.0,3.0,5.0,2.0,4.0,4.0,4.0,0.0,4.0,2.0,3.0,0.1271428571428571,0.1128571428571429,0.1242857142857143,0.1328571428571429,0.1457142857142857,0.1271428571428571,0.1214285714285714,0.1285714285714286,0.12,0.1228571428571429,0.1314285714285714,0.1142857142857143,0.2371428571428572,0.2057142857142857,0.2242857142857143,0.2314285714285715,0.2871428571428572,0.23,0.2071428571428571,0.2471428571428571,0.2028571428571428,0.2414285714285714,0.2457142857142857,0.2128571428571429,0.05,0.04571428571428571,0.03285714285714286,0.05,0.03571428571428571,0.03857142857142858,0.05,0.02857142857142857,0.04285714285714286,0.03428571428571429,0.04285714285714286,0.04,2.031428571428571,2.378571428571429,2.508571428571428,2.422857142857143,2.424285714285714,2.31,2.358571428571428,2.675714285714286,2.627142857142857,2.605714285714286,2.121428571428571,2.378571428571429
2021-10-17,2021,42,5,26.72,30.18571428571429,24.38714285714286,18.47,84.55428571428571,24.5,4,0.1428571428571428,0.3042857142857143,0.03142857142857143,2.405714285714286,5.0,3.0,5.0,2.0,1.0,6.0,6.0,5.0,3.0,1.0,0.0,1.0,26.78571428571428,27.89,28.13428571428571,27.80428571428572,28.69714285714286,28.90857142857143,29.28285714285715,27.46857142857143,27.76428571428571,29.67857142857143,29.36428571428572,29.47,30.36714285714286,32.47142857142857,32.82142857142857,32.50714285714286,34.31428571428571,34.57285714285714,35.39142857142857,31.95857142857142,32.84285714285714,34.68142857142858,34.99857142857143,35.58714285714286,24.27,24.80428571428572,24.85428571428572,24.61,24.77857142857143,24.89714285714286,24.86,24.36714285714286,24.22857142857143,25.7,25.56285714285714,24.87571428571428,18.80714285714286,18.37,17.15714285714285,17.70285714285714,17.31714285714286,16.31714285714286,16.57285714285714,17.60714285714286,16.65,16.23428571428571,16.65571428571429,16.43,85.63857142857144,79.2057142857143,73.37285714285714,77.41428571428571,72.55142857142857,67.67571428571429,67.33285714285714,78.20142857142856,73.39285714285714,64.21142857142857,67.45142857142856,67.11999999999999,45.96,68.62,1.8,22.2,29.96,16.04,8.62,29.68,31.21,0.3,7.37,12.98,5.0,6.0,0.0,3.0,5.0,2.0,4.0,4.0,4.0,0.0,4.0,2.0,0.1428571428571428,0.1271428571428571,0.1128571428571429,0.1242857142857143,0.1328571428571429,0.1457142857142857,0.1271428571428571,0.1214285714285714,0.1285714285714286,0.12,0.1228571428571429,0.1314285714285714,0.2757142857142857,0.2371428571428572,0.2057142857142857,0.2242857142857143,0.2314285714285715,0.2871428571428572,0.23,0.2071428571428571,0.2471428571428571,0.2028571428571428,0.2414285714285714,0.2457142857142857,0.03,0.05,0.04571428571428571,0.03285714285714286,0.05,0.03571428571428571,0.03857142857142858,0.05,0.02857142857142857,0.04285714285714286,0.03428571428571429,0.04285714285714286,2.161428571428571,2.031428571428571,2.378571428571429,2.508571428571428,2.422857142857143,2.424285714285714,2.31,2.358571428571428,2.675714285714286,2.627142857142857,2.605714285714286,2.121428571428571
2021-10-24,2021,43,7,26.31714285714286,29.67285714285714,23.89,18.88285714285714,88.3157142857143,63.06,6,0.1442857142857143,0.3085714285714286,0.03571428571428571,2.267142857142857,5.0,5.0,3.0,5.0,2.0,1.0,6.0,6.0,5.0,3.0,1.0,0.0,26.72,26.78571428571428,27.89,28.13428571428571,27.80428571428572,28.69714285714286,28.90857142857143,29.28285714285715,27.46857142857143,27.76428571428571,29.67857142857143,29.36428571428572,30.18571428571429,30.36714285714286,32.47142857142857,32.82142857142857,32.50714285714286,34.31428571428571,34.57285714285714,35.39142857142857,31.95857142857142,32.84285714285714,34.68142857142858,34.99857142857143,24.38714285714286,24.27,24.80428571428572,24.85428571428572,24.61,24.77857142857143,24.89714285714286,24.86,24.36714285714286,24.22857142857143,25.7,25.56285714285714,18.47,18.80714285714286,18.37,17.15714285714285,17.70285714285714,17.31714285714286,16.31714285714286,16.57285714285714,17.60714285714286,16.65,16.23428571428571,16.65571428571429,84.55428571428571,85.63857142857144,79.2057142857143,73.37285714285714,77.41428571428571,72.55142857142857,67.67571428571429,67.33285714285714,78.20142857142856,73.39285714285714,64.21142857142857,67.45142857142856,24.5,45.96,68.62,1.8,22.2,29.96,16.04,8.62,29.68,31.21,0.3,7.37,4.0,5.0,6.0,0.0,3.0,5.0,2.0,4.0,4.0,4.0,0.0,4.0,0.1428571428571428,0.1428571428571428,0.1271428571428571,0.1128571428571429,0.1242857142857143,0.1328571428571429,0.1457142857142857,0.1271428571428571,0.1214285714285714,0.1285714285714286,0.12,0.1228571428571429,0.3042857142857143,0.2757142857142857,0.2371428571428572,0.2057142857142857,0.2242857142857143,0.2314285714285715,0.2871428571428572,0.23,0.2071428571428571,0.2471428571428571,0.2028571428571428,0.2414285714285714,0.03142857142857143,0.03,0.05,0.04571428571428571,0.03285714285714286,0.05,0.03571428571428571,0.03857142857142858,0.05,0.02857142857142857,0.04285714285714286,0.03428571428571429,2.405714285714286,2.161428571428571,2.031428571428571,2.378571428571429,2.508571428571428,2.422857142857143,2.424285714285714,2.31,2.358571428571428,2.675714285714286,2.627142857142857,2.605714285714286
2021-10-31,2021,44,6,26.06428571428571,29.73857142857143,23.35571428571429,17.99857142857143,85.7,15.67,4,0.1485714285714286,0.3128571428571428,0.04,2.317142857142857,7.0,5.0,5.0,3.0,5.0,2.0,1.0,6.0,6.0,5.0,3.0,1.0,26.31714285714286,26.72,26.78571428571428,27.89,28.13428571428571,27.80428571428572,28.69714285714286,28.90857142857143,29.28285714285715,27.46857142857143,27.76428571428571,29.67857142857143,29.67285714285714,30.18571428571429,30.36714285714286,32.47142857142857,32.82142857142857,32.50714285714286,34.31428571428571,34.57285714285714,35.39142857142857,31.95857142857142,32.84285714285714,34.68142857142858,23.89,24.38714285714286,24.27,24.80428571428572,24.85428571428572,24.61,24.77857142857143,24.89714285714286,24.86,24.36714285714286,24.22857142857143,25.7,18.88285714285714,18.47,18.80714285714286,18.37,17.15714285714285,17.70285714285714,17.31714285714286,16.31714285714286,16.57285714285714,17.60714285714286,16.65,16.23428571428571,88.3157142857143,84.55428571428571,85.63857142857144,79.2057142857143,73.37285714285714,77.41428571428571,72.55142857142857,67.67571428571429,67.33285714285714,78.20142857142856,73.39285714285714,64.21142857142857,63.06,24.5,45.96,68.62,1.8,22.2,29.96,16.04,8.62,29.68,31.21,0.3,6.0,4.0,5.0,6.0,0.0,3.0,5.0,2.0,4.0,4.0,4.0,0.0,0.1442857142857143,0.1428571428571428,0.1428571428571428,0.1271428571428571,0.1128571428571429,0.1242857142857143,0.1328571428571429,0.1457142857142857,0.1271428571428571,0.1214285714285714,0.1285714285714286,0.12,0.3085714285714286,0.3042857142857143,0.2757142857142857,0.2371428571428572,0.2057142857142857,0.2242857142857143,0.2314285714285715,0.2871428571428572,0.23,0.2071428571428571,0.2471428571428571,0.2028571428571428,0.03571428571428571,0.03142857142857143,0.03,0.05,0.04571428571428571,0.03285714285714286,0.05,0.03571428571428571,0.03857142857142858,0.05,0.02857142857142857,0.04285714285714286,2.267142857142857,2.405714285714286,2.161428571428571,2.031428571428571,2.378571428571429,2.508571428571428,2.422857142857143,2.424285714285714,2.31,2.358571428571428,2.675714285714286,2.627142857142857
2021-11-07,2021,45,8,27.54571428571429,31.87714285714285,24.48428571428571,18.26428571428572,80.34285714285714,2.89,1,0.1357142857142857,0.23,0.05571428571428572,2.134285714285714,6.0,7.0,5.0,5.0,3.0,5.0,2.0,1.0,6.0,6.0,5.0,3.0,26.06428571428571,26.31714285714286,26.72,26.78571428571428,27.89,28.13428571428571,27.80428571428572,28.69714285714286,28.90857142857143,29.28285714285715,27.46857142857143,27.76428571428571,29.73857142857143,29.67285714285714,30.18571428571429,30.36714285714286,32.47142857142857,32.82142857142857,32.50714285714286,34.31428571428571,34.57285714285714,35.39142857142857,31.95857142857142,32.84285714285714,23.35571428571429,23.89,24.38714285714286,24.27,24.80428571428572,24.85428571428572,24.61,24.77857142857143,24.89714285714286,24.86,24.36714285714286,24.22857142857143,17.99857142857143,18.88285714285714,18.47,18.80714285714286,18.37,17.15714285714285,17.70285714285714,17.31714285714286,16.31714285714286,16.57285714285714,17.60714285714286,16.65,85.7,88.3157142857143,84.55428571428571,85.63857142857144,79.2057142857143,73.37285714285714,77.41428571428571,72.55142857142857,67.67571428571429,67.33285714285714,78.20142857142856,73.39285714285714,15.67,63.06,24.5,45.96,68.62,1.8,22.2,29.96,16.04,8.62,29.68,31.21,4.0,6.0,4.0,5.0,6.0,0.0,3.0,5.0,2.0,4.0,4.0,4.0,0.1485714285714286,0.1442857142857143,0.1428571428571428,0.1428571428571428,0.1271428571428571,0.1128571428571429,0.1242857142857143,0.1328571428571429,0.1457142857142857,0.1271428571428571,0.1214285714285714,0.1285714285714286,0.3128571428571428,0.3085714285714286,0.3042857142857143,0.2757142857142857,0.2371428571428572,0.2057142857142857,0.2242857142857143,0.2314285714285715,0.2871428571428572,0.23,0.2071428571428571,0.2471428571428571,0.04,0.03571428571428571,0.03142857142857143,0.03,0.05,0.04571428571428571,0.03285714285714286,0.05,0.03571428571428571,0.03857142857142858,0.05,0.02857142857142857,2.317142857142857,2.267142857142857,2.405714285714286,2.161428571428571,2.031428571428571,2.378571428571429,2.508571428571428,2.422857142857143,2.424285714285714,2.31,2.358571428571428,2.675714285714286
2021-11-14,2021,46,10,28.48714285714286,33.62857142857143,24.56857142857143,17.78,74.74571428571429,7.21,4,0.1342857142857143,0.24,0.06,2.077142857142857,8.0,6.0,7.0,5.0,5.0,3.0,5.0,2.0,1.0,6.0,6.0,5.0,27.54571428571429,26.06428571428571,26.31714285714286,26.72,26.78571428571428,27.89,28.13428571428571,27.80428571428572,28.69714285714286,28.90857142857143,29.28285714285715,27.46857142857143,31.87714285714285,29.73857142857143,29.67285714285714,30.18571428571429,30.36714285714286,32.47142857142857,32.82142857142857,32.50714285714286,34.31428571428571,34.57285714285714,35.39142857142857,31.95857142857142,24.48428571428571,23.35571428571429,23.89,24.38714285714286,24.27,24.80428571428572,24.85428571428572,24.61,24.77857142857143,24.89714285714286,24.86,24.36714285714286,18.26428571428572,17.99857142857143,18.88285714285714,18.47,18.80714285714286,18.37,17.15714285714285,17.70285714285714,17.31714285714286,16.31714285714286,16.57285714285714,17.60714285714286,80.34285714285714,85.7,88.3157142857143,84.55428571428571,85.63857142857144,79.2057142857143,73.37285714285714,77.41428571428571,72.55142857142857,67.67571428571429,67.33285714285714,78.20142857142856,2.89,15.67,63.06,24.5,45.96,68.62,1.8,22.2,29.96,16.04,8.62,29.68,1.0,4.0,6.0,4.0,5.0,6.0,0.0,3.0,5.0,2.0,4.0,4.0,0.1357142857142857,0.1485714285714286,0.1442857142857143,0.1428571428571428,0.1428571428571428,0.1271428571428571,0.1128571428571429,0.1242857142857143,0.1328571428571429,0.1457142857142857,0.1271428571428571,0.1214285714285714,0.23,0.3128571428571428,0.3085714285714286,0.3042857142857143,0.2757142857142857,0.2371428571428572,0.2057142857142857,0.2242857142857143,0.2314285714285715,0.2871428571428572,0.23,0.2071428571428571,0.05571428571428572,0.04,0.03571428571428571,0.03142857142857143,0.03,0.05,0.04571428571428571,0.03285714285714286,0.05,0.03571428571428571,0.03857142857142858,0.05,2.134285714285714,2.317142857142857,2.267142857142857,2.405714285714286,2.161428571428571,2.031428571428571,2.378571428571429,2.508571428571428,2.422857142857143,2.424285714285714,2.31,2.358571428571428
2021-11-21,2021,47,8,26.00428571428571,28.58571428571429,24.02714285714286,18.71,88.88142857142857,40.56,4,0.1342857142857143,0.2585714285714286,0.06,1.974285714285714,10.0,8.0,6.0,7.0,5.0,5.0,3.0,5.0,2.0,1.0,6.0,6.0,28.48714285714286,27.54571428571429,26.06428571428571,26.31714285714286,26.72,26.78571428571428,27.89,28.13428571428571,27.80428571428572,28.69714285714286,28.90857142857143,29.28285714285715,33.62857142857143,31.87714285714285,29.73857142857143,29.67285714285714,30.18571428571429,30.36714285714286,32.47142857142857,32.82142857142857,32.50714285714286,34.31428571428571,34.57285714285714,35.39142857142857,24.56857142857143,24.48428571428571,23.35571428571429,23.89,24.38714285714286,24.27,24.80428571428572,24.85428571428572,24.61,24.77857142857143,24.89714285714286,24.86,17.78,18.26428571428572,17.99857142857143,18.88285714285714,18.47,18.80714285714286,18.37,17.15714285714285,17.70285714285714,17.31714285714286,16.31714285714286,16.57285714285714,74.74571428571429,80.34285714285714,85.7,88.3157142857143,84.55428571428571,85.63857142857144,79.2057142857143,73.37285714285714,77.41428571428571,72.55142857142857,67.67571428571429,67.33285714285714,7.21,2.89,15.67,63.06,24.5,45.96,68.62,1.8,22.2,29.96,16.04,8.62,4.0,1.0,4.0,6.0,4.0,5.0,6.0,0.0,3.0,5.0,2.0,4.0,0.1342857142857143,0.1357142857142857,0.1485714285714286,0.1442857142857143,0.1428571428571428,0.1428571428571428,0.1271428571428571,0.1128571428571429,0.1242857142857143,0.1328571428571429,0.1457142857142857,0.1271428571428571,0.24,0.23,0.3128571428571428,0.3085714285714286,0.3042857142857143,0.2757142857142857,0.2371428571428572,0.2057142857142857,0.2242857142857143,0.2314285714285715,0.2871428571428572,0.23,0.06,0.05571428571428572,0.04,0.03571428571428571,0.03142857142857143,0.03,0.05,0.04571428571428571,0.03285714285714286,0.05,0.03571428571428571,0.03857142857142858,2.077142857142857,2.134285714285714,2.317142857142857,2.267142857142857,2.405714285714286,2.161428571428571,2.031428571428571,2.378571428571429,2.508571428571428,2.422857142857143,2.424285714285714,2.31
2021-11-28,2021,48,10,26.72142857142857,30.64714285714286,23.83571428571429,18.69428571428572,85.69857142857143,47.28,5,0.1285714285714286,0.2757142857142857,0.03,2.045714285714286,8.0,10.0,8.0,6.0,7.0,5.0,5.0,3.0,5.0,2.0,1.0,6.0,26.00428571428571,28.48714285714286,27.54571428571429,26.06428571428571,26.31714285714286,26.72,26.78571428571428,27.89,28.13428571428571,27.80428571428572,28.69714285714286,28.90857142857143,28.58571428571429,33.62857142857143,31.87714285714285,29.73857142857143,29.67285714285714,30.18571428571429,30.36714285714286,32.47142857142857,32.82142857142857,32.50714285714286,34.31428571428571,34.57285714285714,24.02714285714286,24.56857142857143,24.48428571428571,23.35571428571429,23.89,24.38714285714286,24.27,24.80428571428572,24.85428571428572,24.61,24.77857142857143,24.89714285714286,18.71,17.78,18.26428571428572,17.99857142857143,18.88285714285714,18.47,18.80714285714286,18.37,17.15714285714285,17.70285714285714,17.31714285714286,16.31714285714286,88.88142857142857,74.74571428571429,80.34285714285714,85.7,88.3157142857143,84.55428571428571,85.63857142857144,79.2057142857143,73.37285714285714,77.41428571428571,72.55142857142857,67.67571428571429,40.56,7.21,2.89,15.67,63.06,24.5,45.96,68.62,1.8,22.2,29.96,16.04,4.0,4.0,1.0,4.0,6.0,4.0,5.0,6.0,0.0,3.0,5.0,2.0,0.1342857142857143,0.1342857142857143,0.1357142857142857,0.1485714285714286,0.1442857142857143,0.1428571428571428,0.1428571428571428,0.1271428571428571,0.1128571428571429,0.1242857142857143,0.1328571428571429,0.1457142857142857,0.2585714285714286,0.24,0.23,0.3128571428571428,0.3085714285714286,0.3042857142857143,0.2757142857142857,0.2371428571428572,0.2057142857142857,0.2242857142857143,0.2314285714285715,0.2871428571428572,0.06,0.06,0.05571428571428572,0.04,0.03571428571428571,0.03142857142857143,0.03,0.05,0.04571428571428571,0.03285714285714286,0.05,0.03571428571428571,1.974285714285714,2.077142857142857,2.134285714285714,2.317142857142857,2.267142857142857,2.405714285714286,2.161428571428571,2.031428571428571,2.378571428571429,2.508571428571428,2.422857142857143,2.424285714285714
